schema_name,table_name,row_json
public,meta_field_catalog,"{""data_type"":""timestamp with time zone"",""table_name"":""mfa_challenges"",""column_name"":""created_at"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":3,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""timestamp with time zone"",""table_name"":""mfa_challenges"",""column_name"":""verified_at"",""is_identity"":false,""is_nullable"":true,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":4,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""inet"",""table_name"":""mfa_challenges"",""column_name"":""ip_address"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":5,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""text"",""table_name"":""mfa_challenges"",""column_name"":""otp_code"",""is_identity"":false,""is_nullable"":true,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":6,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""jsonb"",""table_name"":""mfa_challenges"",""column_name"":""web_authn_session_data"",""is_identity"":false,""is_nullable"":true,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":7,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""uuid"",""table_name"":""mfa_factors"",""column_name"":""id"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":1,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""uuid"",""table_name"":""mfa_factors"",""column_name"":""user_id"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":2,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""text"",""table_name"":""mfa_factors"",""column_name"":""friendly_name"",""is_identity"":false,""is_nullable"":true,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":3,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""USER-DEFINED"",""table_name"":""mfa_factors"",""column_name"":""factor_type"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":4,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""USER-DEFINED"",""table_name"":""mfa_factors"",""column_name"":""status"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":5,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""timestamp with time zone"",""table_name"":""mfa_factors"",""column_name"":""created_at"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":6,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_catalog,"{""data_type"":""timestamp with time zone"",""table_name"":""mfa_factors"",""column_name"":""updated_at"",""is_identity"":false,""is_nullable"":false,""table_schema"":""auth"",""database_name"":""postgres"",""numeric_scale"":null,""column_comment"":null,""column_default"":null,""ordinal_position"":7,""numeric_precision"":null,""character_maximum_length"":null}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""příjem"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""7"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,7)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""app_admins"",""value_text"":""fd2bcfac-6ca3-40b6-a472-de9677499ea6"",""column_name"":""user_id"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""app_admins"",""value_text"":""Hlavní admin aplikace"",""column_name"":""note"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""app_admins"",""value_text"":""2025-11-28 05:45:36.134433+00"",""column_name"":""created_at"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""prichozi_planovana"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""prichozi_pravidelna"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""prichozi_neplanovana"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""odchozi_planovana"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""odchozi_pravidelna"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""odchozi_neplanovana"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,6)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""vracena_platba"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,7)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""příchozí plánovaná"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""příchozí pravidelná"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""příchozí neplánovaná"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""odchozí plánovaná"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""odchozí pravidelná"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""odchozí neplánovaná"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,6)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""vrácená platba"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,7)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""příjem"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""příjem"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""výdaj"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""výdaj"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""výdaj"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,6)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""výdaj"",""column_name"":""description"",""table_schema"":""public"",""row_identifier"":""(0,7)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""1"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""2"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""3"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""4"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""5"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,6)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""true"",""column_name"":""active"",""table_schema"":""public"",""row_identifier"":""(0,7)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""admin_full"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""manage_full"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""manage_limited"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""finance_manage"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""finance_read"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""read_full"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,6)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""read_limited"",""column_name"":""code"",""table_schema"":""public"",""row_identifier"":""(0,7)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""Administátor"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,1)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""úplné řízení"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,2)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""částčné řízení"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,3)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""Editovat finance"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,4)""}"
public,meta_field_values,"{""table_name"":""permission_types"",""value_text"":""Čist finance"",""column_name"":""name"",""table_schema"":""public"",""row_identifier"":""(0,5)""}"
public,meta_field_values,"{""table_name"":""payment_types"",""value_text"":""6"",""column_name"":""order_index"",""table_schema"":""public"",""row_identifier"":""(0,6)""}"
public,payment_types,"{""code"":""prichozi_pravidelna"",""icon"":null,""name"":""příchozí pravidelná"",""color"":null,""active"":true,""description"":""příjem"",""order_index"":2}"
public,payment_types,"{""code"":""prichozi_neplanovana"",""icon"":null,""name"":""příchozí neplánovaná"",""color"":null,""active"":true,""description"":""příjem"",""order_index"":3}"
public,payment_types,"{""code"":""prichozi_planovana"",""icon"":null,""name"":""příchozí plánovaná"",""color"":null,""active"":true,""description"":""příjem"",""order_index"":1}"
public,payment_types,"{""code"":""odchozi_planovana"",""icon"":null,""name"":""odchozí plánovaná"",""color"":null,""active"":true,""description"":""výdaj"",""order_index"":4}"
public,payment_types,"{""code"":""odchozi_pravidelna"",""icon"":null,""name"":""odchozí pravidelná"",""color"":null,""active"":true,""description"":""výdaj"",""order_index"":5}"
public,payment_types,"{""code"":""odchozi_neplanovana"",""icon"":null,""name"":""odchozí neplánovaná"",""color"":null,""active"":true,""description"":""výdaj"",""order_index"":6}"
public,payment_types,"{""code"":""vracena_platba"",""icon"":null,""name"":""vrácená platba"",""color"":null,""active"":true,""description"":""výdaj"",""order_index"":7}"
public,permission_types,"{""code"":""admin_full"",""icon"":null,""name"":""Administátor"",""color"":null,""active"":true,""description"":""plná práva na vše (systémový administrátor)"",""order_index"":1}"
public,permission_types,"{""code"":""manage_full"",""icon"":null,""name"":""úplné řízení"",""color"":null,""active"":true,""description"":""může vytvářet, upravovat, mazat, nastavovat"",""order_index"":2}"
public,permission_types,"{""code"":""manage_limited"",""icon"":null,""name"":""částčné řízení"",""color"":null,""active"":true,""description"":""může upravovat jen některé věci, omezené řízení"",""order_index"":3}"
public,permission_types,"{""code"":""finance_manage"",""icon"":null,""name"":""Editovat finance"",""color"":null,""active"":true,""description"":""může upravovat finanční data, vytvářet, měnit"",""order_index"":4}"
public,permission_types,"{""code"":""finance_read"",""icon"":null,""name"":""Čist finance"",""color"":null,""active"":true,""description"":""může číst všechny finanční moduly (platby, účtování, přehledy)"",""order_index"":5}"
public,permission_types,"{""code"":""read_full"",""icon"":null,""name"":""úplné čtení"",""color"":null,""active"":true,""description"":""může číst vše ve všech modulech"",""order_index"":6}"
public,permission_types,"{""code"":""read_limited"",""icon"":null,""name"":""částečné čtení"",""color"":null,""active"":true,""description"":""může číst jen některé moduly nebo čast dat"",""order_index"":7}"
public,properties,"{""id"":""f4b385d3-4708-472c-a96c-cf8d7a843feb"",""zip"":""19300"",""city"":""Praha"",""note"":""Rodinný dům s garáží, zahrada 850 m²"",""region"":""PHA"",""street"":""Náchodská"",""country"":""CZ"",""land_area"":850,""lv_number"":""LV-1234"",""build_year"":1998,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-02-11T07:42:32.230464+00:00"",""is_archived"":false,""landlord_id"":""f168a6f4-daea-45c5-980e-7b84e49ba5e3"",""units_count"":null,""display_name"":""Rodinný dům Horní Počernice"",""house_number"":""15"",""building_area"":180,""built_up_area"":120,""internal_code"":""RD-HP-001"",""origin_module"":""040-nemovitost"",""parcel_number"":""123/45"",""cadastral_area"":""Horní Počernice"",""number_of_floors"":2,""property_type_id"":""69642a59-abf4-4c3d-aea3-cb62ddf18912"",""floors_above_ground"":2,""floors_below_ground"":null,""reconstruction_year"":2018}"
public,properties,"{""id"":""ff1fde5a-216c-4fe1-bf4f-b7b58ded4787"",""zip"":""18600"",""city"":""Praha"",""note"":""3+1, 4. patro, balkon, šikovná dispozice"",""region"":""PHA"",""street"":""Thámova"",""country"":""CZ"",""land_area"":null,""lv_number"":""LV-3456"",""build_year"":2010,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-18T09:39:15.213681+00:00"",""is_archived"":false,""landlord_id"":""f168a6f4-daea-45c5-980e-7b84e49ba5e3"",""units_count"":null,""display_name"":""Byt 3+1 Karlín"",""house_number"":""17"",""building_area"":85,""built_up_area"":null,""internal_code"":""BYT-KAR-001"",""origin_module"":""040-nemovitost"",""parcel_number"":""345/67"",""cadastral_area"":""Karlín"",""number_of_floors"":null,""property_type_id"":""d54c05e5-f8fc-4d06-9ec5-b2ef36c01dca"",""floors_above_ground"":null,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""64abcc59-f6e5-45f2-9420-fbad78f329d4"",""zip"":""15000"",""city"":""Praha"",""note"":""2+kk, 2. patro, nová výstavba, parkovací místo"",""region"":""PHA"",""street"":""Plzeňská"",""country"":""CZ"",""land_area"":null,""lv_number"":""LV-4567"",""build_year"":2018,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-18T09:39:15.213681+00:00"",""is_archived"":false,""landlord_id"":""5455149a-1f70-48a1-9464-66b81442bed3"",""units_count"":null,""display_name"":""Byt 2+kk Smíchov"",""house_number"":""56"",""building_area"":52,""built_up_area"":null,""internal_code"":""BYT-SMI-002"",""origin_module"":""040-nemovitost"",""parcel_number"":""456/78"",""cadastral_area"":""Smíchov"",""number_of_floors"":null,""property_type_id"":""d54c05e5-f8fc-4d06-9ec5-b2ef36c01dca"",""floors_above_ground"":null,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""e22696a2-586b-4552-ba09-01beba8a431c"",""zip"":""19600"",""city"":""Praha"",""note"":""Stavební pozemek pro RD, inženýrské sítě v dosahu"",""region"":""PHA"",""street"":""Ke Kašně"",""country"":""CZ"",""land_area"":1500,""lv_number"":""LV-9013"",""build_year"":null,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-18T09:39:15.213681+00:00"",""is_archived"":false,""landlord_id"":""f168a6f4-daea-45c5-980e-7b84e49ba5e3"",""units_count"":null,""display_name"":""Stavební pozemek Čakovice"",""house_number"":""bez čp"",""building_area"":null,""built_up_area"":null,""internal_code"":""POZ-CAK-001"",""origin_module"":""040-nemovitost"",""parcel_number"":""901/34"",""cadastral_area"":""Čakovice"",""number_of_floors"":null,""property_type_id"":""c9e43cea-0ec2-447d-9683-ce9b4c15f2b8"",""floors_above_ground"":null,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""b37dd835-2645-46b6-8c18-71a2151b2b19"",""zip"":""25101"",""city"":""Říčany"",""note"":""Zemědělský pozemek, orná půda"",""region"":""STC"",""street"":null,""country"":""CZ"",""land_area"":8000,""lv_number"":""LV-0124"",""build_year"":null,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-18T09:39:15.213681+00:00"",""is_archived"":false,""landlord_id"":""5455149a-1f70-48a1-9464-66b81442bed3"",""units_count"":null,""display_name"":""Orná půda Říčany"",""house_number"":null,""building_area"":null,""built_up_area"":null,""internal_code"":""POZ-RIC-002"",""origin_module"":""040-nemovitost"",""parcel_number"":""012/45"",""cadastral_area"":""Říčany"",""number_of_floors"":null,""property_type_id"":""c9e43cea-0ec2-447d-9683-ce9b4c15f2b8"",""floors_above_ground"":null,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""aaa78259-5ec8-44ad-87bb-2ca07eef5a10"",""zip"":""16000"",""city"":""Praha"",""note"":""Luxusní vila se třemi podlažími a výhledem"",""region"":""PHA"",""street"":""Patočkova"",""country"":""CZ"",""land_area"":1200,""lv_number"":""LV-5678"",""build_year"":2005,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""5455149a-1f70-48a1-9464-66b81442bed3"",""units_count"":null,""display_name"":""Vila Střešovice"",""house_number"":""88"",""building_area"":320,""built_up_area"":200,""internal_code"":""RD-STR-002"",""origin_module"":""040-nemovitost"",""parcel_number"":""678/90"",""cadastral_area"":""Střešovice"",""number_of_floors"":3,""property_type_id"":""69642a59-abf4-4c3d-aea3-cb62ddf18912"",""floors_above_ground"":3,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""9ab4cf1c-f262-49b0-ba29-88b412180d12"",""zip"":""12000"",""city"":""Praha"",""note"":""Cihlový bytový dům s 12 byty"",""region"":""PHA"",""street"":""Korunní"",""country"":""CZ"",""land_area"":600,""lv_number"":""LV-2345"",""build_year"":1936,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""f168a6f4-daea-45c5-980e-7b84e49ba5e3"",""units_count"":null,""display_name"":""Bytový dům Vinohrady"",""house_number"":""42"",""building_area"":1800,""built_up_area"":400,""internal_code"":""BD-VIN-001"",""origin_module"":""040-nemovitost"",""parcel_number"":""234/56"",""cadastral_area"":""Vinohrady"",""number_of_floors"":5,""property_type_id"":""ccf37a92-6807-4701-8132-9891e7e4671a"",""floors_above_ground"":5,""floors_below_ground"":null,""reconstruction_year"":2015}"
public,properties,"{""id"":""2b99779e-8924-4d55-bf5f-10624e4daea2"",""zip"":""17000"",""city"":""Praha"",""note"":""Moderní bytový dům s 18 byty a výtahem"",""region"":""PHA"",""street"":""Milady Horákové"",""country"":""CZ"",""land_area"":800,""lv_number"":""LV-7890"",""build_year"":2020,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""5455149a-1f70-48a1-9464-66b81442bed3"",""units_count"":null,""display_name"":""Rezidence Letná"",""house_number"":""123"",""building_area"":2400,""built_up_area"":500,""internal_code"":""BD-LET-002"",""origin_module"":""040-nemovitost"",""parcel_number"":""789/12"",""cadastral_area"":""Bubeneč"",""number_of_floors"":6,""property_type_id"":""ccf37a92-6807-4701-8132-9891e7e4671a"",""floors_above_ground"":6,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""95c2b463-b7e1-4e20-a9a6-906cb794ed56"",""zip"":""10000"",""city"":""Praha"",""note"":""Samostatná zděná garáž, elektřina"",""region"":""PHA"",""street"":""Průmyslová"",""country"":""CZ"",""land_area"":null,""lv_number"":""LV-5678"",""build_year"":1985,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""f168a6f4-daea-45c5-980e-7b84e49ba5e3"",""units_count"":null,""display_name"":""Garáž Strašnice"",""house_number"":""8"",""building_area"":20,""built_up_area"":20,""internal_code"":""GAR-STR-001"",""origin_module"":""040-nemovitost"",""parcel_number"":""567/89"",""cadastral_area"":""Strašnice"",""number_of_floors"":1,""property_type_id"":""d54c05e5-f8fc-4d06-9ec5-b2ef36c01dca"",""floors_above_ground"":1,""floors_below_ground"":null,""reconstruction_year"":2010}"
public,properties,"{""id"":""9507bf3c-39a5-4f6e-8840-8a81d8c1a4ab"",""zip"":""15800"",""city"":""Praha"",""note"":""Venkovní krytá stání, betonová"",""region"":""PHA"",""street"":""Radlická"",""country"":""CZ"",""land_area"":null,""lv_number"":""LV-6789"",""build_year"":2015,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""5455149a-1f70-48a1-9464-66b81442bed3"",""units_count"":null,""display_name"":""Garážové stání Nové Butovice"",""house_number"":""180"",""building_area"":15,""built_up_area"":15,""internal_code"":""GAR-BUT-002"",""origin_module"":""040-nemovitost"",""parcel_number"":""678/90"",""cadastral_area"":""Jinonice"",""number_of_floors"":1,""property_type_id"":""d54c05e5-f8fc-4d06-9ec5-b2ef36c01dca"",""floors_above_ground"":1,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""40823a5c-4cb3-42e0-b58e-2a6222edeebf"",""zip"":""15000"",""city"":""Praha"",""note"":""Prostory vhodné pro obchod nebo služby, přízemí"",""region"":""PHA"",""street"":""Nádražní"",""country"":""CZ"",""land_area"":null,""lv_number"":""LV-7891"",""build_year"":2008,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""f168a6f4-daea-45c5-980e-7b84e49ba5e3"",""units_count"":null,""display_name"":""Obchodní prostory Anděl"",""house_number"":""25"",""building_area"":180,""built_up_area"":180,""internal_code"":""KOM-AND-001"",""origin_module"":""040-nemovitost"",""parcel_number"":""789/12"",""cadastral_area"":""Smíchov"",""number_of_floors"":1,""property_type_id"":""19fce34e-802d-4697-9ff7-1b747b3fde8d"",""floors_above_ground"":1,""floors_below_ground"":null,""reconstruction_year"":2019}"
public,properties,"{""id"":""55664ae9-72ae-4e76-b5c8-2a1e4c2c1a6b"",""zip"":""14000"",""city"":""Praha"",""note"":""Moderní kancelářské prostory, klimatizace, internet"",""region"":""PHA"",""street"":""Na Pankráci"",""country"":""CZ"",""land_area"":null,""lv_number"":""LV-8902"",""build_year"":2012,""created_at"":""2026-01-18T09:39:15.213681+00:00"",""updated_at"":""2026-01-25T13:13:49.507793+00:00"",""is_archived"":false,""landlord_id"":""5455149a-1f70-48a1-9464-66b81442bed3"",""units_count"":null,""display_name"":""Kanceláře Pankrác"",""house_number"":""86"",""building_area"":250,""built_up_area"":250,""internal_code"":""KOM-PAN-002"",""origin_module"":""040-nemovitost"",""parcel_number"":""890/23"",""cadastral_area"":""Nusle"",""number_of_floors"":1,""property_type_id"":""19fce34e-802d-4697-9ff7-1b747b3fde8d"",""floors_above_ground"":1,""floors_below_ground"":null,""reconstruction_year"":null}"
public,properties,"{""id"":""da467771-ebba-42b3-991d-4519a3573b3f"",""zip"":""41108"",""city"":""Štětí"",""note"":null,""region"":""ULK"",""street"":""Hněvice"",""country"":""CZ"",""land_area"":null,""lv_number"":null,""build_year"":1910,""created_at"":""2026-02-10T10:14:59.772768+00:00"",""updated_at"":""2026-02-10T12:02:26.108234+00:00"",""is_archived"":false,""landlord_id"":""45ed734f-2ffc-4d41-96c7-1c6df1e887b9"",""units_count"":8,""display_name"":""Ubytování Hněvice"",""house_number"":""10"",""building_area"":449.6,""built_up_area"":null,""internal_code"":null,""origin_module"":""040-nemovitost"",""parcel_number"":null,""cadastral_area"":null,""number_of_floors"":null,""property_type_id"":""ccf37a92-6807-4701-8132-9891e7e4671a"",""floors_above_ground"":null,""floors_below_ground"":null,""reconstruction_year"":2017}"
public,property_equipment,"{""id"":""11bf4780-1f38-4b15-b629-ff73f409e4a5"",""name"":""Datové zásuvky"",""note"":null,""type"":null,""state"":""good"",""quantity"":1,""created_at"":""2026-02-05T07:35:42.862302+00:00"",""updated_at"":""2026-02-05T07:35:42.862302+00:00"",""description"":null,""is_archived"":false,""property_id"":""f4b385d3-4708-472c-a96c-cf8d7a843feb"",""equipment_id"":""27e0608a-3b82-4db1-afc9-58c4ee4be751"",""installed_at"":null,""room_type_id"":null,""last_revision"":null,""purchase_price"":null,""lifespan_months"":null,""equipment_type_id"":null,""photo_attachment_id"":null}"
public,property_equipment,"{""id"":""282eed48-b9b9-4864-9a8c-7d31b1a079de"",""name"":""Elektrický bojler"",""note"":null,""type"":null,""state"":""good"",""quantity"":1,""created_at"":""2026-02-05T07:35:56.343335+00:00"",""updated_at"":""2026-02-05T07:35:56.343335+00:00"",""description"":null,""is_archived"":false,""property_id"":""f4b385d3-4708-472c-a96c-cf8d7a843feb"",""equipment_id"":""abbb2a58-d47d-4a54-9aa4-968ddbf54a05"",""installed_at"":null,""room_type_id"":null,""last_revision"":null,""purchase_price"":null,""lifespan_months"":null,""equipment_type_id"":null,""photo_attachment_id"":null}"
public,property_equipment,"{""id"":""6aea775d-3677-4020-a57c-c1e67ae5764f"",""name"":""Balkonové dveře"",""note"":null,""type"":null,""state"":""good"",""quantity"":1,""created_at"":""2026-02-04T08:24:20.955454+00:00"",""updated_at"":""2026-02-04T22:01:04.624591+00:00"",""description"":null,""is_archived"":false,""property_id"":""f4b385d3-4708-472c-a96c-cf8d7a843feb"",""equipment_id"":""720c2a81-27e2-4a14-98c5-8684fbd9ec08"",""installed_at"":null,""room_type_id"":""928d44b4-96ef-4f02-803a-3a6961e7b5d0"",""last_revision"":null,""purchase_price"":null,""lifespan_months"":null,""equipment_type_id"":null,""photo_attachment_id"":null}"
